Image ID,x (cm),y (cm),z(cm),,Zx(cm),Zy(cm),Zz(cm)
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09158231477524237,0.0717321800819688,-0.07920218363410392
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09148851833816973,0.0721774833245723,-0.07638065677519634
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09139472190109732,0.0726227865671758,-0.07355912991628699
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09130092546402468,0.0730680898097793,-0.07073760305737764
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09120712902695227,0.0735133930523828,-0.06791607619846829
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09111333258987941,0.0739586962949863,-0.06509454933955894
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.091019536152807,0.0744039995375898,-0.06227302248064959
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09092573971573437,0.0748493027801933,-0.059451495621740236
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09083194327866195,0.0752946060227968,-0.056629968762830885
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.0907381468415891,0.07573990926540031,-0.05380844190392153
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09064435040451668,0.07618521250800381,-0.05098691504501218
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09055055396744383,0.07663051575060731,-0.04816538818610283
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09045675753037141,0.07707581899321081,-0.04534386132719348
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.090362961093299,0.07752112223581431,-0.04252233446828413
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09026916465622636,0.07796642547841692,-0.039700807609376554
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.09017536821915373,0.07841172872102042,-0.0368792807504672
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.0900815717820811,0.07885703196362392,-0.03405775389155785
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08998777534500846,0.07930233520622743,-0.0312362270326485
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08989397890793605,0.07974763844883093,-0.02841470017373915
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08980018247086341,0.08019294169143443,-0.025593173314829798
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08970638603379077,0.08063824493403793,-0.022771646455920447
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08961258959671836,0.08108354817664143,-0.019950119597012872
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.0895187931596455,0.08152885141924404,-0.01712859273810352
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08942499672257309,0.08197415466184754,-0.01430706587919417
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08933120028550046,0.08241945790445104,-0.011485539020284818
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08923740384842804,0.08286476114705454,-0.008664012161375467
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08914360741135519,0.08331006438965805,-0.005842485302466116
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08904981097428277,0.08375536763226155,-0.003020958443556765
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08895601453721014,0.08420067087486505,-0.00019943158464919009
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08886221810013772,0.08464597411746855,0.002622095274260161
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08876842166306509,0.08509127736007116,0.005443622133169512
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08867462522599245,0.08553658060267466,0.008265148992078863
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08858082878891982,0.08598188384527816,0.011086675850988215
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08848703235184718,0.08642718708788166,0.013908202709897566
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08839323591477477,0.08687249033048516,0.01672972956880514
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08829943947770214,0.08731779357308866,0.019551256427714492
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.0882056430406295,0.08776309681569217,0.022372783286623843
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08811184660355686,0.08820840005829567,0.025194310145533194
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08801805016648445,0.08865370330089917,0.028015837004442545
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08792425372941182,0.08909900654350178,0.030837363863351896
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.0878304572923394,0.08954430978610528,0.03365889072226125
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08773666085526655,0.08998961302870878,0.0364804175811706
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08764286441819413,0.09043491627131228,0.03930194444007995
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08754906798112128,0.09088021951391578,0.0421234712989893
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08745527154404886,0.09132552275651928,0.04494499815789865
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08736147510697623,0.09177082599912278,0.047766525016808004
175316,-1.5555151825275035,-6.161206603705534,11.477683019224116,,0.08726767866990381,0.09221612924172629,0.050588051875717355
