Image ID,x (cm),y (cm),z(cm),,Zx(cm),Zy(cm),Zz(cm)
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12583049578805294,-0.05699106821662969,0.026916842396055074
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.1252555607251855,-0.05598251290596101,0.024305258121362527
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12468062566231719,-0.05497395759529278,0.021693673846666428
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12410569059944976,-0.05396540228462454,0.01908208957197388
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12353075553658144,-0.05295684697395586,0.016470505297277782
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12295582047371356,-0.05194829166328807,0.013858921022581683
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12238088541084524,-0.05093973635261939,0.011247336747889136
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12180595034797781,-0.049931181041951156,0.008635752473193037
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12123101528510949,-0.048922625731282476,0.00602416819850049
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12065608022224161,-0.04791407042061424,0.003412583923800838
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12008114515937329,-0.046905515109946005,0.0008009996491082916
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11950621009650586,-0.045896959799277326,-0.0018105846255878077
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11893127503363754,-0.04488840448860909,-0.004422168900283907
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11835633997077011,-0.043879849177940855,-0.007033753174976454
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11778140490790179,-0.04287129386727262,-0.009645337449672553
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11720646984503391,-0.04186273855660394,-0.0122569217243651
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11663153478216559,-0.040854183245935705,-0.014868505999061199
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11605659971929816,-0.03984562793526747,-0.0174800902737573
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11548166465642984,-0.03883707262459879,-0.020091674548449845
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11490672959356196,-0.037828517313930554,-0.022703258823145944
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11433179453069364,-0.036819962003261875,-0.025314843097842044
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11375685946782621,-0.03581140669259364,-0.027926427372538143
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11318192440495789,-0.034802851381925404,-0.03053801164723069
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11260698934208957,-0.033794296071256724,-0.03314959592192679
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11203205427922214,-0.03278574076058849,-0.03576118019662289
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11145711921635426,-0.03177718544991981,-0.038372764471315435
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11088218415348594,-0.030768630139252018,-0.040984348746011534
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.11030724909061762,-0.02976007482858334,-0.04359593302070408
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10973231402775019,-0.028751519517915103,-0.04620751729540018
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10915737896488187,-0.027742964207246867,-0.04881910157009628
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10858244390201399,-0.026734408896578188,-0.051430685844788826
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10800750883914567,-0.025725853585909952,-0.05404227011948848
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10743257377627824,-0.024717298275241273,-0.056653854394181025
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10685763871340992,-0.023708742964573037,-0.059265438668877124
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10628270365054249,-0.022700187653904802,-0.06187702294356967
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10570776858767417,-0.021691632343236567,-0.06448860721826577
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10513283352480629,-0.02068307703256833,-0.06710019149296187
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10455789846193797,-0.01967452172189965,-0.06971177576765442
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10398296339907054,-0.018665966411231416,-0.07232336004235052
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10340802833620222,-0.017657411100562737,-0.07493494431704306
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10283309327333434,-0.0166488557898945,-0.07754652859173916
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10225815821046602,-0.015640300479226266,-0.08015811286643526
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10168322314759859,-0.014631745168557586,-0.08276969714113136
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10110828808473027,-0.01362318985788935,-0.08538128141582746
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.10053335302186284,-0.012614634547220671,-0.08799286569052
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.09995841795899452,-0.011606079236552436,-0.0906044499652161
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.09938348289612664,-0.0105975239258842,-0.09321603423990865
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.09880854783325832,-0.00958896861521552,-0.09582761851460475
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.09823361277039089,-0.00858041330454773,-0.09843920278930085
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.09765867770752257,-0.00757185799387905,-0.1010507870639934
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12514652273125915,-0.05445637649946722,0.028046278238214484
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12457158766839171,-0.05344782118879854,0.025434693963521937
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.1239966526055234,-0.0524392658781303,0.022823109688825838
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.12342171754265552,-0.05143071056746207,0.02021152541413329
187126,4.048759689264812,-2.9982281400584667,16.59229842612737,,-0.1228467824797872,-0.05042215525679339,0.017599941139437192
