Image ID,x,y,z,Rx,Ry,Rz
422104.0,-10.204337379999995,11.190220399999998,-0.1943034999999993,-0.023876557246098745,-0.02238427241821742,2.5055462260124814
422105.0,-4.823014514000082,8.499441435000001,0.6461467830000078,0.006497691542915636,0.007902597822464877,-2.230113105499606
422107.0,-4.431285296000102,2.5472396859999975,0.7141257540000048,0.007993673763536055,-0.009383877896324815,2.1770596719473403
422108.0,-6.821366899999916,6.959082764999998,0.712165395000012,0.0029608110056715416,-0.011251081821551857,2.733618107836304
422109.0,-6.495920192000046,15.613620522000005,0.539899763000002,0.007292926638858912,0.0027136471214356177,-2.0499907972996785
422111.0,-2.0331651070000447,8.358932053,0.7274525880000065,0.0035157600116940495,-0.009961320033132926,2.693072168957643
422114.0,-4.950558227999881,10.7134478,0.8166095360000067,0.009254815602159175,-0.010302530575988629,2.2017730175023758
422115.0,-7.678628664000058,5.8195447919999985,0.7599192160000197,0.008682779578236979,-0.011325364667265456,2.5561348054017934
422117.0,-28.957627109999954,-0.01664273899999813,0.7584861709999968,0.011430974707668054,-0.01143097470766821,2.2367779585666243
422119.0,-10.270618067000058,-4.697410561000005,0.693076947999999,0.012430995650833934,-0.012253409998679073,2.2844618293189436
422121.0,-9.275354232999916,-1.2181488489999985,0.717637840000001,0.011452665341722757,-0.011981249895956045,2.245955770937559
422123.0,9.3997989950001,1.6535046149999957,0.7695689250000042,0.013970677200467203,-0.011671705002921948,2.2641339265516534
446107.0,-0.811820889999936,4.181414789999998,0.8978232399999975,0.015281240983057548,-0.013123889314861057,2.3423445737441995
446108.0,3.5419551120000925,5.928357690999995,0.9447978350000019,0.01528918474603159,-0.013078700204436706,2.4516115636739233
446109.0,-9.103056296000062,-4.9714535600000005,0.4995264160000126,0.0011937954589906602,0.007958636393272317,-2.7636364875639075
446111.0,-6.8227900420000225,-6.143948731999998,0.840966174000001,0.018917113178639196,-0.015578799088291047,2.48148014049207
446112.0,-19.50331070799996,-0.2407349520000004,0.6567352340000046,-0.008757052316023967,0.0030381610076002053,-2.3145425417311736
446113.0,-6.969567949999977,3.67152752,0.7238773350000045,0.015037504904747864,-0.01216268779060805,3.1269164610754623
446115.0,-12.652252880000006,2.8157448220000063,0.6991008760000046,-0.009083659103486097,0.0022709147758713916,-2.203835447107325
446116.0,-13.628398004000026,0.03653595300000223,0.6680633350000065,-0.015071818123267564,0.012013768069272724,-3.0879752580961233
446118.0,-4.281641539999892,2.794047606999996,0.8541705590000053,0.020812408624557896,-0.01706242508860148,2.528051400764987
446120.0,-17.92744368300003,-6.553547416,0.6238693690000039,-0.019336832581874915,0.012744730565327204,-3.107077417133085
556958.0,-3.8000185729999316,-2.384365851000002,0.8187355519999997,0.023758157559843056,-0.016942292686117594,2.6819454583127795
556959.0,-1.4906643510000137,4.487217062000001,0.8174004610000036,0.02031756590036011,-0.015034998766266254,2.8416147668243528
556960.0,3.0391844419999465,5.583764286000001,0.9762895350000038,0.024160408704946477,-0.0187330705176037,2.214704131286777
556961.0,-6.337878827999951,-6.214209836000002,0.8412986800000137,0.024493273669908642,-0.01727820080590473,2.5793885488814716
556963.0,-3.0375405650000253,0.7692881559999947,0.9089091210000042,0.02421919031822089,-0.018630146398631562,2.5009108525522916
556964.0,-4.604034163000026,-0.556066629,0.9144709250000025,0.025067259597566147,-0.017931324383660525,2.4212777098875446
556965.0,-9.08453337500007,1.7263256100000013,0.7610605850000072,0.020107238757233876,-0.013550530466829276,3.0890838325515406
556966.0,-2.7125050939999262,-0.7801325590000019,0.9416494830000133,0.026205794590068103,-0.0197880489761741,2.301653156138564
556967.0,-14.044737197999929,1.1596991560000003,0.7109648550000003,0.020265186151740115,-0.013877247038691443,3.1146710020174413
556969.0,-10.673235379999884,1.5419057039999977,0.94356819600001,0.025595317344098964,-0.01828236953149901,2.417660546845452
556970.0,-9.725217184999885,14.068148194999996,1.0524578650000045,0.026220849979511525,-0.018026834360914186,2.4003003085411305
556971.0,64.84421967399997,5.846912872000001,13.757991422000007,-3.0745050665673914,-0.013921630413209046,-0.02001234371898984
556973.0,-14.269349912999893,4.778412909000002,0.7379822800000033,0.020035963925936512,-0.013284715211760967,3.0781338492302748
556976.0,-12.918767378000066,2.6440269180000016,0.8877523390000039,0.025197517206004178,-0.017230655148223584,2.476026617213522
