Image ID,x,y,z,Rx,Ry,Rz
112531.0,2.8968745150000714,4.5620696449999905,1.6907025449999864,0.012744500733096471,-0.005385000309758875,-2.334397634280566
112532.0,1.623310360000012,7.45085222,1.2845809000000123,0.01644631674635643,-0.009050261462917524,-1.4079469184288977
112535.0,-12.90212228899997,10.402401057999995,2.000316044999998,0.01920548158542499,0.004291763951727205,0.8214708259947711
112536.0,-3.7915652499999766,13.29772995,-0.10729899999999759,0.016633264341476054,-0.0017982504095666839,1.3812158799686765
112537.0,-13.074834636000052,3.333950657999992,1.715531514000002,0.015279956744472958,0.0,1.9322501822304012
112538.0,-5.293580801999937,0.7028650859999921,1.7994978289999963,0.010756804007618883,0.004151748915221436,2.5550240255992103
112540.0,4.846208182000023,5.846738506000001,1.6973118599999886,0.0106500457303136,-0.006317823738321342,-2.3605194578866264
112541.0,-2.3366629530000473,9.400943443000003,1.8295915490000034,0.007606939425282168,-0.005457152196398092,-1.9076881132620847
187014.0,-6.507674911999992,9.566549484000003,2.119030440000003,0.021169273235940665,0.0073193696149732885,0.6579755742517878
187017.0,-15.052091418,-16.52269462600001,1.0970436199999973,0.01786125851026975,-0.0017180195742502549,-1.1867980759722976
187018.0,-10.625160745999892,3.650706062999994,1.581397625000001,0.009256920278113607,-0.005217536884027685,-2.0097615461991793
187019.0,-8.436143701000006,6.477373758000002,1.6094166290000018,0.01059012594718143,-0.007303535135987443,-2.4127228321734027
187021.0,-9.813169752000029,-6.747250116000004,1.6927434819999938,0.013507393177813118,0.0031455573153810795,2.4711128204067845
187022.0,-11.271367649999931,-0.6552420200000006,-0.18789051000000967,0.016476128371169046,-0.000488098909695136,1.6050867278173584
187023.0,-12.457026335000043,9.699551495000009,1.7352040450000104,-0.00527492566070153,-0.0055422866909172,1.226646284355712
187024.0,-8.719054717000066,5.209850938999999,1.7920462099999952,0.01827024871641839,0.006531492419394314,0.8853031718027693
187025.0,-13.809532376999883,4.590709860999997,2.0613260489999945,0.021356254134432127,0.011220697944219406,0.565152416456819
187026.0,-10.411527416000027,-2.2485244029999905,1.1663608449999998,0.020188475617144302,-0.004638685146204703,-0.9892353052400678
187027.0,2.4632586399999923,3.3954047399999974,1.215956859999988,0.016221437566039016,-0.01199337520121161,-1.584211432320151
187028.0,-11.70315998200002,0.4487081859999904,1.6208839719999908,0.008751146653829306,-0.006109291060220603,-1.8980081280333716
187029.0,-4.11999924800007,-3.277327324000005,1.5373981599999915,0.00876159435890914,-0.006483579825592933,-2.218786155450153
187030.0,-5.696671690000066,-9.199790944999997,1.4201606849999955,0.009609281859693477,-0.005983137761695961,-2.3807449075402674
187038.0,-5.243342644999931,9.280262380000003,1.896486865,0.018129426702317056,0.006690609766767617,0.8889267286297419
187041.0,6.832017163999986,0.265079723999996,1.5868643360000014,0.008597343736861027,-0.006491871801303072,-2.2260102038684675
187042.0,-1.1665221869998916,14.043528760999997,1.4574735219999972,0.016259541057213188,-0.00022882227126369567,-1.0240554585852084
187044.0,-3.9144283639999706,14.357109863000005,1.8109471449999965,0.016089285173517317,0.00706808194289528,1.2051927165022527
187046.0,4.854601143999993,1.6684609520000002,1.5589456999999953,0.007269065353781382,-0.007651647740822883,-2.6103596267816145
187047.0,9.639022560000093,9.848638259999998,0.4307225799999941,0.02186579879083867,-0.01847375850402763,-1.6949588583738633
187049.0,9.303831265999904,9.895737221000005,1.6796808010000106,0.020327887909182538,0.009204098481671983,0.6765870777148475
187050.0,3.7019322039999256,9.036020108000002,1.1228446290000065,0.010944233645925167,0.004295622510521243,1.4253708242798606
187053.0,3.7813965999999297,8.32898145,1.4239168500000012,0.01652694001453335,-0.009354140030683071,-1.4015138810351417
187055.0,-4.226053160000092,12.949742817999997,1.5026182740000067,0.015611136950877524,0.008276616245435811,1.1885479074716165
187058.0,8.354902599999946,17.254937419999997,0.717427260000008,0.023493582642367884,-0.02052861136309553,-1.7513838400729083
187063.0,5.164932490000055,11.302097349999999,1.2271307500000148,0.017836742371604705,-0.013148593434747625,-1.6062719964682075
187065.0,3.8928378060000384,7.3792279180000016,1.8820860200000027,0.020766401381829103,0.011506298167978166,0.5486626461640502
187069.0,8.011683729999987,3.1828490499999944,0.8741793300000005,0.024835904406159934,-0.01199464160425289,-0.5993635889925878
187070.0,-0.3968413599999465,-1.2778153500000022,1.2463070699999967,0.017490358891556538,-0.01104922055114088,-1.5696949714743207
187071.0,7.026043342000026,4.177715722999999,1.36982238900001,0.009002454088965006,-0.007590304427950921,-2.2560856021776687
187078.0,9.329900957000092,4.362185788999998,0.882597962000002,0.023385629097705057,-0.013197671738782014,-0.586075428614264
187079.0,3.1668222459999917,5.775803881999991,1.2927125800000034,0.016666563711586615,0.003835515720893589,-1.1932358722160246
187080.0,-0.9579267900000517,6.277842569999999,0.6890475500000157,0.02330859029549273,-0.019653637393730484,-1.7628212058845472
187081.0,3.848875591000102,2.768190707999999,1.3593821210000065,0.010067307723845885,-0.007190934088461425,-2.342087232611834
187086.0,-3.0695858970000813,1.110336328999999,1.3458743409999911,0.009559163695066611,-0.007257883546253929,-2.2694162698287323
187087.0,-9.12532768999997,-0.3358714900000017,1.223240939999986,0.018158825686262325,-0.010384236807132415,-1.5703007478753757
187088.0,-3.9493254900000707,-1.8588377399999985,4.498985799999986,0.07253718359572425,-0.03760627532303498,-1.0291460132441221
187089.0,-12.240188193999963,-2.061859668000004,1.0560938489999927,0.02160350928036382,-0.002292666462773023,-0.9559920263181416
187090.0,-4.791754967999935,-0.4381425240000034,0.8518077200000107,0.023285026362236252,-0.009913952408115044,-0.7308027217911806
187097.0,-7.460836955000097,4.226165365,1.4138424500000006,0.008113056999897915,-0.007231202978169906,-2.251196946667356
