Image ID,x (cm),y (cm),z(cm),,Zx(cm),Zy(cm),Zz(cm)
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.08927392140449353,0.03217678953128977,-0.1039260944317526
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.08808565202545737,0.029579486299710356,-0.10382540495316128
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.08689738264642144,0.026982183068130994,-0.10372471547457174
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.0857091132673855,0.024384879836551576,-0.10362402599598042
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.08452084388834913,0.02178757660497216,-0.10352333651739087
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.08333257450931342,0.01919027337339274,-0.10342264703879955
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.08214430513027726,0.016592970141813324,-0.10332195756021179
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.08095603575124133,0.013995666910233961,-0.10322126808161869
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.07976776637220517,0.011398363678654544,-0.10312057860303092
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.07857949699316902,0.008801060447075182,-0.10301988912444138
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.07739122761413308,0.006203757215495764,-0.10291919964585006
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.07620295823509715,0.0036064539839162912,-0.10281851016726051
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.075014688856061,0.0010091507523369292,-0.10271782068866919
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.07382641947702484,-0.0015881524792424329,-0.10261713121008142
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.07263815009798891,-0.00418545571082185,-0.10251644173148833
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.07144988071895275,-0.006782758942401268,-0.10241575225290056
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.07026161133991704,-0.009380062173980686,-0.10231506277430924
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.06907334196088066,-0.011977365405560103,-0.1022143732957197
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.06788507258184473,-0.014574668637139465,-0.10211368381712838
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.0666968032028088,-0.017171971868718883,-0.10201299433853883
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.06550853382377264,-0.0197692751002983,-0.10191230485994751
557043,-1.033658019317259,-0.2880859472494623,13.914017882673615,,-0.06432026444473671,-0.022366578331877718,-0.10181161538135797
