Image ID,x1 (cm),y1 (cm),z1(cm),,Zx(cm),Zy(cm),Zz(cm),,Yx(cm),Yy(cm),Yz(cm),,Xx(cm),Xy(cm),Xz(cm)
446107,-2.3415194304287046,-0.3752201666839179,14.645373584143112,,0.08194691431378365,-0.192118929916967,-2.992720337753262,,2.743885556684403,1.2128827678967857,-0.002728215122413502,,-1.2101143561883605,2.737152847048662,-0.20884811907277623
446108,-2.562067490777909,-0.7929299645869075,14.531502486811622,,0.06699186043099825,-0.2189185735894994,-2.9912517026779177,,2.8109659573180936,1.0479892569730889,-0.013744237620635147,,-1.0459361727346335,2.802461984649664,-0.2285264692736817
446109,-1.1651813445918104,1.3602462954929144,13.67920474052676,,1.8196103639356425,0.2578561424768928,-2.371187114768663,,0.9642426356824587,-2.807367258901677,0.43465528085946126,,2.181571512233816,1.025767655677351,1.785650148706642
446111,-3.416461994827471,-0.19435288125301856,14.48872540173802,,0.25555645036808405,-0.3489212146709483,-2.9686604532394423,,2.762442445955747,1.1656548701076495,0.10079909015629518,,-1.1417541913464913,2.7421711671131814,-0.42058846488681567
446112,-1.7695529847128242,1.6772220612258457,14.25324450424284,,0.16860828587454124,-0.4413233353474928,-2.962567291997299,,-2.6877500140845916,-1.331891551042081,0.04543960883406761,,1.3219573017774535,-2.6516595954119904,0.47024491739602503
446113,-2.280657742535386,0.9278722234850925,14.128401831527365,,0.013274351821450647,-0.22675472925195483,-2.9913886548467072,,2.7883682295848096,1.104496163970162,-0.07135012275579733,,-1.1067187573298782,2.7800486536276785,-0.21564571787341436
446115,0.15471551674270662,1.6948570643211123,14.518408960937359,,0.00036558491336133314,-0.40334842942510485,-2.9727613275922398,,-2.713449331473429,-1.2679551954372974,0.17170424540462648,,1.2795282692750785,-2.688791488167847,0.36497635715489274
446116,-1.813948679923407,0.607885662973925,14.622725704096222,,0.012678406693856115,-0.24731644092528654,-2.9897615015334846,,2.7762133665847033,1.1339798130189642,-0.08203125539635892,,-1.136872288869833,2.7663919392800294,-0.23366008877500377
446118,-3.0588276662856924,-0.4452565487026369,14.591004774275564,,0.30441467683291856,1.8403999838656926,2.3495232716267935,,2.548292833469623,-1.3896432743617435,0.758350318064501,,-1.5535557085010065,-1.9188067827189716,1.7043019659601413
446120,-2.2374956630077625,-0.1320903623987066,14.051254781759326,,0.18112009591936795,-0.23489719143780982,-2.98530045729216,,1.1206760679620147,-2.7681047435763166,0.28579936894173485,,2.776919275303363,1.1324395957599356,0.07937191193185278
556958,-2.2084604210881316,-2.158352493101037,13.74935298371705,,0.20203169038572133,-0.23617050056318334,-2.983857686074124,,1.8875908858928294,2.3310483164946403,-0.056695622951266955,,-2.3229687564782746,1.873616086830821,-0.30557963871067173
556959,-1.6327598653668254,-0.6826096632010774,13.411659592067092,,0.2619586325726011,-0.29774406214092153,-2.9736721655691145,,2.0328687489344093,2.205832928702144,-0.041782056665203626,,-2.1906214470844896,2.0113800148438257,-0.3943705255978287
556960,-1.3640457947772648,0.4604850782421838,14.157516508935583,,-0.08217576315301689,0.19122839115481988,-2.9927710982242797,,2.250885779626327,-1.9743818360740721,-0.18796162495774382,,1.9816054983336617,2.2506105988813605,0.08939564405878997
556961,-1.0232026009810813,-2.0483954520024854,13.87055824921816,,0.2951462913052032,-0.10915263251560248,-2.9834500782724174,,-0.10628881743948027,2.9957094010381837,-0.1201160764375988,,-2.983553477653132,-0.11751973173199648,-0.29085693843801863
556963,-1.0383390549116662,-1.7239857612979665,13.340933820475154,,0.25913973170655735,-0.10599636007648816,-2.986906655907008,,1.6599077527605401,-2.488119702612508,0.23230711955704386,,2.4854683365065235,1.6727298398492134,0.1562754974444811
556964,-1.9238352937674574,-0.7749460944163085,13.630591379035604,,0.29842468536265554,0.11826031610207788,-2.9827767608055478,,1.7254135676274243,-2.453011898863055,0.07537005163512767,,2.4359578665924024,1.7230052587475495,0.31202908600783275
556965,-1.0426536616027593,0.2456873278807159,13.798915060943859,,0.10783215546098135,-0.35508510545454713,-2.9769593202012317,,1.1067031848032902,-2.763783015935811,0.36974518464885087,,2.786320205395441,1.1114935936428474,-0.0316497124159838
556966,-0.8686590280105534,0.17109214777521178,13.136048612590304,,0.19069552122871214,-0.1763268568192232,-2.988736197416488,,2.5648795132870403,-1.5351755757771184,0.2542224102195174,,1.5443536837472622,2.571409106132598,-0.053168678699172744
556967,-0.7070969542075,-0.7148457727907345,14.842792955332271,,0.14685529584557544,-0.3494909558170578,-2.975951880303878,,0.9664015446615464,-2.8147811589273912,0.3782526692875585,,2.8362830564945187,0.9771709672055673,0.025205640095995463
556970,-1.871001492286485,-0.6347359162186921,14.87188618272626,,0.16816773969160392,0.01425023248200219,-2.9952489950254932,,2.333466167805906,-1.8814985648644535,0.12206061657313683,,1.8779390977963668,2.336612950680366,0.11655326542212308
556971,-7.196987485063818,-3.7586671474421416,-13.662795766025152,,-0.026374059914648917,-0.11140646401985421,2.9978147055377207,,1.494299369995347,-2.6000194235303513,-0.08347688360508165,,-2.601225442324279,-1.4924770005060375,-0.07834922568457436
556973,-1.1715309402947915,0.06619062351543929,14.334889829849496,,0.08691779613905948,-0.26349301791553664,-2.9871418992448415,,0.9083146978095333,-2.8456964454549967,0.2774457605874989,,2.857868035171937,0.9124599551950551,0.00266902752560938
556976,-1.722528119331092,-0.9800712918169516,13.564073650408435,,0.09419481090098136,0.0613254018206526,-2.9978936826863745,,1.6712530107544252,-2.4913672911208273,0.0015475068818080473,,2.489586453940413,1.67012820340979,0.11238804443350148
556977,-1.8296017965720537,0.6120084116894369,14.172883159019014,,0.13361501444316137,-0.296277215915854,-2.9823425087076263,,0.9224094493647855,-2.83633015331195,0.32309761549098504,,2.851544815646057,0.9313705346115249,0.035229130269357256
556979,-1.1779233101104651,0.8873436095228415,13.984466722778794,,0.2785170484950573,-0.2643139565296666,-2.975326265484382,,0.805969121499427,-2.870749643774305,0.33046975347095753,,2.8762548616016357,0.8300208522400785,0.19550794346933387
556981,-1.6314956803731568,-0.018344453962647656,13.578323201586011,,0.4015716478055025,0.026694849565699258,-2.9728820354473253,,1.519042169480972,-2.5805775648682916,0.18201735916383832,,2.5556312525513767,1.5296753958618476,0.3589457957374407
556982,-1.5052967473699816,0.16700210776444377,13.666246687245172,,0.23483716118025622,-0.30068260160427573,-2.9756413562157125,,0.7737454116263093,-2.8770756375399453,0.3517866027314618,,2.8889737876477923,0.7950004710480333,0.1476641639578613
556984,-2.048128608352999,-1.2839903876968946,13.843539221279528,,0.13199643809238926,0.11678446451829716,-2.9948185803447416,,2.664571494762843,1.367805997403061,0.17077910517837225,,-1.3720917205596086,2.667483484918959,0.04354501184266191
556986,-1.1450501398501272,0.01634861170969617,13.836336666366511,,0.06574841467308379,-0.35535043443484954,-2.9781543302379294,,0.7552837324726848,-2.8809100482578756,0.36042166598157976,,2.9026235769438142,0.7576828905246381,-0.026325044655678198
556988,-1.7660489521901603,-0.6352271426110495,14.377493873884509,,0.2928338777525237,0.23259060076295995,-2.976600398521297,,1.1707019690123905,-2.76031755008709,-0.10051826914406092,,2.7465806414141443,1.1517589309911735,0.36020292210243987
556989,0.5130797203068717,0.7772801185454368,14.716945496859584,,-0.07393456887440208,-0.4042461361841726,-2.9717198288037743,,-2.436069121638467,-1.7257824446225236,0.2953678865961731,,1.74931441259853,-2.420384270154818,0.2857255162952459
556990,-2.5856223536088625,-1.0766597535493398,13.826467204246512,,-0.11666537947968125,-0.2079153651065273,-2.9905117271436144,,2.6922693464465666,1.308914417568402,-0.19603268519751893,,-1.3183607076271056,2.69137776026224,-0.13568638896650143
556991,-1.236024628612646,-0.4852917768136288,14.078689155010684,,0.1874268745024943,-0.0745593357365748,-2.993210996934353,,2.813274858301663,-1.0221708964741514,0.20162150195105077,,1.0248686444427852,2.819504843736884,-0.006057869448605757
556992,-2.418860051082898,-0.0511852994485011,13.814156962666772,,0.1606666553057816,-0.1915878172827178,-2.989561896690166,,0.9951177107782094,-2.820439188326376,0.23422964511008537,,2.8255843586006044,1.0041996281724583,0.08749936691145876
556993,0.056438300433591417,1.4063597726526058,14.22779400444532,,0.1051372441076028,-0.3461665903620239,-2.978105916789831,,-2.0043629423657627,-2.2242455291227343,0.18777918268113858,,2.2296805500278123,-1.9831541840952913,0.30923151025245765
556994,-2.097096219887432,0.3784153647570335,14.320904360429548,,0.30307822109977,-0.20439514782811338,-2.977644407151283,,2.8682222290702004,-0.8078481435233158,0.3473940438083254,,0.8254967211095194,2.8819444825586515,-0.11380317608562684
556995,-0.8956661334778087,0.052055648921366514,14.008055163360174,,0.09013982869992065,-0.23465559925182947,-2.9894500432390085,,1.0221117708326486,-2.8092915467867545,0.25133350965962187,,2.819071183777965,1.0260690790060105,0.004461602902802397
556997,-1.124069911996009,0.054618998560538624,13.505426511913114,,0.2028445769862829,-0.2998788791818265,-2.97807433342553,,1.0636763598567,-2.782843259878274,0.3526698065217069,,2.7977574374969056,1.0797481413601548,0.08183686308770177
556999,-1.934043032932183,0.5360598459960765,14.097570227894124,,0.32339571375582765,-0.2934780540048583,-2.9680441108820954,,0.9741890270951264,-2.8112991466286656,0.38412608301491424,,2.8189308171382654,1.0052202445148288,0.20775299806678937
557001,-1.4372966128575428,0.6126366245528208,14.986973339822033,,0.22566585937424022,-0.2929486547500883,-2.9771221012234292,,1.1330872021823037,-2.7547587404624805,0.3569561234889349,,2.768607648650051,1.1512972541987945,0.09657287564710515
557003,-2.0102854435492077,-0.824407217770695,13.353346382244236,,0.23565478839923015,-0.14477630232469496,-2.987223902386578,,2.6849578974562425,-1.3096642459895667,0.27528285755551885,,1.317371591310465,2.695147377243361,-0.026696541842829546
557004,-1.70390378058298,0.7484293228817088,14.068769305858245,,0.24976264805673298,-0.26088066735426524,-2.9781806353941125,,0.8668355809277773,-2.8538517253293842,0.32268623378151595,,2.8611561815590023,0.887395969810146,0.16221497308022848
557006,-1.8547049622000746,0.36937701529713524,14.368312776637751,,0.266377563492294,-0.34434565405320344,-2.9682434307520307,,0.9047816487244895,-2.830829675350023,0.40960165684367666,,2.847878712620906,0.9315736254812932,0.147503960992017
557007,-2.137705266838828,-0.21834097072562386,14.171787255104132,,0.2424173262400795,-0.09400899925630535,-2.9887114527831944,,2.768175071884881,-1.1267748028511444,0.25997175818712037,,1.1306814809369379,2.778766066389647,0.004305455569241445
557008,-1.2544622253628313,1.2703631496398347,13.704831187451092,,0.17347658412553146,-0.37188314264445066,-2.9718022819455925,,0.865217335110257,-2.843638075487167,0.4063513980095994,,2.867281785556635,0.8805824344469613,0.05718162605785082
557010,-1.5537359580089194,0.6447840532221438,14.122123726662597,,0.15668211474591232,-0.18931220666465698,-2.9899183272000123,,1.2617229725237893,-2.7113666699712997,0.2377938636182133,,2.71726072645311,1.2699022282744852,0.06198770119157082
557011,-0.7382637615465761,-1.0529809063267621,13.81388791662837,,0.13978639936213055,0.1070053159092339,-2.9948304835032857,,2.3782294822496035,-1.828096586131988,0.04568808960059556,,1.823316838158457,2.3762602412487848,0.17000874550478784
557013,-0.20163299225358494,1.0944245331749394,14.042871422848922,,0.34760182007963314,-0.26163453347382704,-2.9682857587454876,,-0.6773751385282556,-2.9171133224984587,0.1777998464730377,,2.901781503900863,-0.6496131422592542,0.39707287621153853
557015,-2.293787594624584,-1.2541971823219664,15.586791596182215,,0.16176703318158347,-0.40472061729468667,-2.9681699157750785,,1.7741755454563815,2.4080363483961245,-0.23165076884743563,,-2.4137382958556572,1.7428603405722638,-0.3691954392732324
557017,-1.9648952167580966,-4.306751227351958,13.604871641532327,,0.29887932849448173,-0.16491123459595425,-2.980515967362484,,0.8894854488404638,2.864265250814336,-0.06928354262425707,,-2.8494713164549954,0.8768060547701109,-0.33425193943896225
557018,-0.6859434149106155,-0.3545149462539026,13.685896187622538,,-0.018967647966012913,0.07614779861836601,-2.998973447881159,,1.6271530400732774,-2.5192972262224465,-0.07425947837266733,,2.520320061522133,1.6270657634875931,0.025372993036006264
557020,-1.4768473611514616,-0.36666503683250296,13.521797740896329,,-0.018406998522185747,0.11378332851192524,-2.997784938343333,,1.8112135981616286,-2.3893805901811915,-0.10181206755478556,,2.39147788704805,1.8105009664228637,0.054034862284163765
557021,-3.4475639818428094,-4.2701949234543655,14.262349288169691,,0.5191614159852458,-1.096455169583657,-2.743767024593282,,0.74236777787279,2.744841609560919,-0.9564175974955944,,-2.8599583050332074,0.5134497049529769,-0.746329614818606
557023,-0.1916857451360819,-1.2238300127271589,13.273233013138315,,-0.20424082506013802,0.10510490990823906,-2.9911935148518776,,1.496300905166534,-2.5930147727014092,-0.1932821506246114,,2.592174625015946,1.5050672232380335,-0.12411030157883829
557024,-2.5221113613128616,-3.9052405690635212,13.657647892525173,,0.1947691205747164,-0.12573765198346942,-2.991029092560657,,1.500796261449267,2.597591004652849,-0.011469706469744878,,-2.590304146483661,1.4955637784528903,-0.23154570453640844
557025,-0.1372046176510265,0.40776058616455135,13.370591530919986,,-0.07386924698544273,-0.10625831510440675,-2.997207451081918,,0.44626222275455396,-2.965129168983272,0.09412247227275827,,2.9657028446713887,0.4435292343417102,-0.0888169769373377
557027,-1.937228847361667,-3.083511598461878,13.744971550889343,,0.22603337593026396,-0.12794378465618994,-2.9887354016261476,,1.1232561390000715,2.781569901457599,-0.03412520335194458,,-2.772580848084364,1.1164673176018238,-0.2574804255914813
557029,-0.9526477316181605,0.4288382971297877,13.120417089709013,,0.14735825721514895,-0.1046049579123493,-2.994552278189623,,0.01717237853503817,-2.9980926122760283,0.1055736597421344,,2.996329530182881,0.022326911923820192,0.1466657954602315
557031,-0.9154274622663199,-0.7655898781409194,13.740867951721025,,0.0798981453288029,-0.012882548526352067,-2.9989081890442204,,2.071355731969785,-2.1691760296079727,0.0645041410306888,,2.1686635787989186,2.0723198094207507,0.04887626697497893
557034,-3.252935782693142,-2.4739816271046506,13.384054973754527,,0.23088792409213532,-0.17025515109820288,-2.9862524926792364,,2.0888020132957683,2.152998958738163,0.03875090868531039,,-2.14093365515141,2.082212445260309,-0.28424358751449574
557036,-2.8014611202566577,-1.2263120718383802,13.939732963556576,,0.041127577603655485,-0.3174730035366229,-2.9828710019687215,,2.9207090899246135,0.6843957433021839,-0.03257113110695009,,-0.6839348904626741,2.9035862926001164,-0.31846460875978444
557037,-1.193854134403488,0.2972051861667522,13.795487145570846,,-0.015516629810372384,0.17010537147495536,-2.995133285313809,,1.4174026440883707,-2.6393643974088006,-0.15724287653870306,,2.643998672225578,1.4159165725021514,0.06671792100432228
557039,-0.5867158379926256,0.08737403542556574,13.309692681932782,,0.12369542987524745,-0.08611826478156077,-2.996211455338056,,1.5541444854892927,-2.5623511692870755,0.13780930112432976,,2.563071274633462,1.5578639638056233,0.06103696768871281
557041,-1.356124606719652,-0.17539209624913277,14.127991084498243,,0.03881223985863036,0.25916049452813544,-2.9885329926425594,,1.8415338369854495,-2.3613647991950915,-0.18085743656252795,,2.3679625709193126,1.8321550488968605,0.1896342256211767
557043,-0.5792552124489336,-0.07976823405502828,13.925055068892439,,0.10421797597379928,-0.06852039054406142,-2.9974061402425285,,-2.7264168412099536,-1.2499062791666042,-0.06622311731294062,,1.247313040680114,-2.7263600733174598,0.1056926164391001
897011,-0.7231774802220594,1.6822786678638166,13.501585504140001,,-0.009130210196893196,-0.42798926542559523,-2.9692998885161828,,-2.796252426168139,-1.0743625694094128,0.16345469892544706,,1.0866871713655966,-2.768134797681007,0.39565228857795276
897012,-0.7085443570594734,1.4055250400139914,13.956551721985601,,1.8139674855783956,0.417036544382305,2.3527861105323744,,0.1066749354466826,-2.9651435170690466,0.4433332621525867,,-2.3870782181176726,0.1844029387864332,1.8077204254959014
897013,-1.769949245405123,-0.6000384064626878,13.164044211456462,,-0.04892812184933004,-0.2305526269174486,-2.990727591258315,,2.7407625051279014,1.2120646484781168,-0.13827573320958386,,-1.218945006707573,2.734546539031853,-0.1908619828346918
897014,-0.9253442369855003,0.8192305113813927,13.854438163861953,,0.012310068941586927,-0.36566832651330083,-2.9776056047078505,,-2.30923594030355,-1.9019056039894602,0.22401885082259554,,1.9150137947840054,-2.291078730314272,0.28927567697355805
897015,-2.5646097139490203,0.33484171457401735,14.1728691936301,,-0.009785185250385187,-0.2269304377916176,-2.991388778904094,,2.7514004256272018,1.1916022906932993,-0.09939657274244773,,-1.1957006096879277,2.7438269911235627,-0.2042388179894683
897016,-0.0222573116117152,1.4961801656835618,14.500355883791732,,-0.6174992481323511,-0.231859595284736,-2.9265911580933857,,0.6057951325324524,-2.936328827165946,0.10481066813186501,,2.872578447311052,0.5693980565726027,-0.6512134190995855
897017,-2.5609309779456857,1.2020036533444025,13.80233104585474,,-0.00544331831108158,-0.28810473529453684,-2.9861289375689424,,2.90389534709386,0.7492482244575824,-0.07758164263401213,,-0.7532344810299088,2.8906094097349135,-0.277515867905926
897018,-2.503128230071925,0.78591498085158,14.59129705652324,,0.21158470183121292,-0.14994344149051952,-2.9887704626325817,,1.656086441769633,-2.4897274310733852,0.24214668353606505,,2.4925107043577155,1.6669655915209227,0.09282297855330945
897019,-0.08313252754254705,1.8464833072704263,14.570770947056422,,-1.4329058978961813,-0.45918690256835215,-2.5953666554620014,,1.1807729550406696,-2.752926061083408,-0.16484335246625825,,2.356386198486755,1.1002479223872557,-1.49562648842004
897021,-1.7726049204567835,0.8529755007599972,14.256029983892294,,-0.044814808534186845,-0.21521233050048583,-2.991935040360435,,2.813653712798219,1.0342971946269097,-0.11654225690151421,,-1.0398771164867684,2.807830651230137,-0.1863937140026657
897023,-2.4851917534627246,-0.05254984386676085,13.85582661237488,,-0.017052958767334925,-0.15438369995296128,-2.9959764468009595,,2.8981213132553356,0.77312301175122,-0.05633526742535899,,-0.7749851935698149,2.894554625825803,-0.14474621880380845
897025,-2.6036667149948274,-0.07217927049604493,14.25515971072194,,-0.0009316862456958397,-0.1828116794205517,-2.9944246562283325,,2.859803653364691,0.9046401249469602,-0.05611870042963929,,-0.906378616342367,2.8545062855428056,-0.17398755597430338
897026,-0.9339912620706444,1.2952039318605946,13.694831382948006,,-0.17231137225634774,-0.48457196719829465,-2.9555877249029017,,-2.68710797746412,-1.2825035645823093,0.36692686503220706,,1.3227847551434153,-2.6684030084376777,0.3603690831923956
897027,-2.3380033510728317,0.237140760805584,14.158693800905834,,0.031149137847701347,-0.17090238810916025,-2.994966127512953,,2.7823783460137093,1.121223778746633,-0.035042511427427314,,-1.1213386958655116,2.7773457854058625,-0.17014675266641888
897028,-0.8376045473662913,1.9375509349861826,14.358857918280886,,-0.15394204673315437,-0.43308863531491326,-2.9645802536292845,,-2.6470347964651793,-1.370823316473138,0.3377132234842648,,1.4033918314391576,-2.633111784367434,0.3117911135282654
897029,-3.2883892580646057,0.04133462236092198,13.472364978298831,,0.003420672947220371,-0.19540496162065146,-2.9936274317240326,,2.7876844574073587,1.1063679513823763,-0.06903131234014204,,-1.108514169925682,2.7816841763809204,-0.18283729911037838
897030,-0.7425900973650419,1.4069888396156007,13.682571246010005,,-0.05050417377781857,-0.42747844109523814,-2.968957984012203,,-2.613898636193875,-1.4503039887149922,0.2532829643327599,,1.471388204429689,-2.5911156907240125,0.34804630316813245
897031,-2.5670220658817833,-0.21829110704022145,14.097661671231103,,0.04585515387310091,-0.22717819273059467,-2.991034498900161,,2.7975041349438037,1.0827843677679134,-0.039352609694489615,,-1.0825284845377516,2.788542286153305,-0.22839439244276072
897032,-1.024851836113068,1.4068912971434346,14.318290016010655,,-2.1347446371963135,-0.4933583016617782,-2.049259114934708,,0.8453329571145317,-2.872220297528748,-0.1891104282684264,,1.9308748083647427,0.7120029133685284,-2.182836303018883
897034,-2.3331512381035657,0.07876740584352135,13.549103956683581,,-0.0649498026504558,-0.26865580459881183,-2.9872404626663425,,2.9095113157070727,0.7199703912912017,-0.12800991928945038,,-0.7283717642167113,2.8999080492869695,-0.24496505622736642
