Image ID	Angle
463774.0	1.537624084517294
463775.0	1.479706914424919
463776.0	1.5249014348457743
463777.0	1.4719764842112766
463778.0	1.538013560375148
463779.0	1.4697953114211462
463780.0	1.4958865334965208
463781.0	1.475800559621104
463782.0	1.4454350463481467
463783.0	1.5478114545499777
463784.0	1.4714559564215208
463785.0	1.5161350259893989
463786.0	1.6741038411405451
463787.0	1.460693567651765
463788.0	1.5738223611253062
463789.0	1.4518352477097067
463790.0	1.484682468862172
463791.0	1.4915936162736714
463792.0	1.5839443370834523
463793.0	1.4793026004744456
463794.0	1.5449241337878235
463795.0	1.4026915513705935
463796.0	1.4299733447863459
463797.0	1.3882133580074445
463798.0	1.3688186865742729
463799.0	1.4844455661175302
463800.0	1.3723984631925688
463801.0	1.36772484870493
463802.0	1.3472150531989335
463803.0	1.5011967392650574
463804.0	1.340779228888498
463805.0	1.360211426901155
463806.0	1.4080615268806336
463807.0	1.3616581402062735
463808.0	1.4461500016084647
463809.0	1.4593964645632242
463810.0	1.361853335175035
463811.0	1.4513503284650682
463812.0	1.4487135184614688
463813.0	1.3904631764190294
463814.0	1.4672060645625553
463815.0	1.4158465741485133
463816.0	1.3688692748348983
463817.0	1.4517594457685308
463818.0	1.445621097419613
463819.0	1.3706322131471584
463820.0	1.4383728633465396
463821.0	1.4146565642586302
463822.0	1.3393816395303781
463823.0	1.4137472761481056
463824.0	1.3400451054366096
463825.0	1.4068783638402922
463826.0	1.3719165041844812
463827.0	1.4387664380559924
463828.0	1.3785802801039364
463829.0	1.4537483601742271
463830.0	1.3757124391078048
463831.0	1.4597354491334629
463832.0	1.4291271108059147
463833.0	1.4079091132599266
463834.0	1.438615923896501
463835.0	1.4130363503692644
463836.0	1.35203703751998
463837.0	1.4603120173974928
463838.0	1.470163605469372
463839.0	1.422820077793206
463840.0	1.3595141891913234
463841.0	1.3503732912183803
463842.0	1.48746140934359
463843.0	1.36393057028381
463844.0	1.3903571010168343
428671.0	1.3642951668525638
647873.0	1.492265625596901
647874.0	1.4685356512109988
647875.0	1.578882734747415
647876.0	1.4453741813619807
647877.0	1.471677517384475
647878.0	1.4719031442911317
647879.0	1.4573388160429916
647880.0	1.4752409717621175
647881.0	1.4965769674883354
647882.0	1.3783545930058223
647883.0	1.3416844167995936
647884.0	1.5272153652333815
647885.0	1.5389175852741834
647886.0	1.5702566548666193
647887.0	1.5449721136747798
647888.0	1.4670685779589778
647889.0	1.354331407325995
647890.0	1.4299524334549432
647891.0	1.3694570938834174
647892.0	1.4873928538378969
647893.0	1.5292786204062374
647894.0	1.551054865377874
647895.0	1.5210869288462447
647896.0	1.3997218393524256
647897.0	1.4833915598942695
647898.0	1.4477907073997283
647899.0	1.4304673824481553
647900.0	1.472406446266798
647901.0	1.339155806472476
647902.0	1.5107267467675995
647903.0	1.4692875712049795
647904.0	1.504378889548671
647905.0	1.5250766824318698
647906.0	1.4535187558581961
647907.0	1.5141141998363987
647908.0	1.3549565503760401
647909.0	1.46881224338142
647910.0	1.4606678995388183
647911.0	1.5128085174733394
647912.0	1.51472529232418
647913.0	1.3757301773382116
647914.0	1.3785633566013287
647915.0	1.4344035616076565
647916.0	1.413316454188094
647917.0	1.4839326538641018
647918.0	1.4470548645886823
647919.0	1.5266788410737488
647920.0	1.5279094883486128
647921.0	1.2826109147311318
647922.0	1.2646591496753905
647923.0	1.2957147274315854
647924.0	1.3339663128167274
647925.0	1.1877164269378697
647926.0	1.422344916025048
647927.0	1.4497176794498268
647928.0	1.4330241561289676
647929.0	1.476485802661254
647930.0	1.4112920566747296
647931.0	1.361423382679934
647932.0	1.3241202102139058
647933.0	1.2282412636041093
647934.0	1.2813652897287289
647935.0	1.260962782489589
647936.0	1.4298346016537848
647937.0	1.4491888988700938
647938.0	1.5408880238828575
647939.0	1.5308163063386921
647940.0	1.346104287190185
647941.0	1.157397644527173
647942.0	1.1686820435604846
647943.0	1.4292618107747894
647944.0	1.503843876714334
670660.0	1.4407065570562583
670661.0	1.429101230571074
670662.0	1.4601067742429985
670663.0	1.033562379527649
670664.0	1.3004208931102794
670665.0	1.4790100858866864
670666.0	1.4380837907905177
670668.0	1.497979361522268
670669.0	1.4998839768336507
670670.0	1.417629267362657
670671.0	1.2164779085099784
670672.0	1.2426822392639312
670673.0	1.4889366610922024
670674.0	1.4884880714582498
670675.0	1.393389953833906
670676.0	1.467646305690561
670677.0	1.2101323970095552
670678.0	1.297674049726931
670679.0	1.4538975771068112
670680.0	1.3905632046043659
670681.0	1.4813813979775858
670682.0	1.4838219746394503
670683.0	1.2636920622704244
670684.0	1.370089792705577
670685.0	1.3969015402970917
670686.0	1.3632817805025852
670687.0	1.4001815309096115
670688.0	1.4407417080251577
670689.0	1.3191889985545442
670690.0	1.2844289056489568
670691.0	1.474999271737567
670692.0	1.380018440353128
670693.0	1.4223386721429632
670694.0	1.3841154705293306
670695.0	1.5348355752468559
670696.0	1.377482505089749
670697.0	1.3851124253047598
670698.0	1.4204508242994898
670699.0	1.2904436064078708
670700.0	1.3675334361630251
670701.0	1.4537522543703583
670702.0	1.3934274484056144
670703.0	1.4338895803352198
670704.0	1.4479942997001118
670705.0	1.3648771705426834
670706.0	1.314758930752441
670707.0	1.416428985368456
670708.0	1.3922725320842946
670709.0	1.4142609337762162
670710.0	1.4420869008736052
670711.0	1.4254762466837678
670712.0	1.3340431620949003
670713.0	1.4163882548886917
670714.0	1.403790152689187
670715.0	1.4229827350254542
670716.0	1.376965940626014
670717.0	1.3928300253611423
670718.0	1.439813479828614
670719.0	1.383984745725583
670720.0	1.3713255254905596
670721.0	1.36977214443762
670722.0	1.2877368477590647
670723.0	1.2646735226056696
670724.0	1.4297005436987384
670725.0	1.432645238716163
670726.0	1.4432781390290867
670727.0	1.4398809907070265
670728.0	1.4477479904144863
670729.0	1.47822069068356
670730.0	1.4202617414613936
670731.0	1.5006594704045435
670732.0	1.4381421678173936
670733.0	1.452576449830145
670734.0	1.5038205725965068
670735.0	1.454529214977236
670736.0	1.3826067275445406
670737.0	1.467768428142354
670738.0	1.405474110095082
670739.0	1.39793148763786
670740.0	1.4535467283316668
670741.0	1.4007793824762673
670742.0	1.4575627243165883
670743.0	1.4470306488172178
670744.0	1.445287309951904
670745.0	1.3877548293130517
670746.0	1.3289667111008971
670747.0	1.113915566653307
670749.0	1.4380873173221544
670750.0	1.4635954475072679
670752.0	1.375995880591037
670753.0	1.2783872337244067
670754.0	1.323656582087594
670755.0	1.424581951379139
670756.0	1.4343177886768035
670757.0	1.4794074034646318
670758.0	1.4091196915529176
670759.0	1.3661162367710973
670760.0	1.3916757720238573
670761.0	1.36691291579378
670762.0	1.1951616984970863
670763.0	1.2505308279143392
670764.0	1.466370746310601
670765.0	1.4144317805160416
670766.0	1.3946172194805118
670767.0	1.3283853502385357
670768.0	1.4429614503199408
670769.0	1.257749888187105
670770.0	1.313292616329906
670771.0	1.1923863785950712
670772.0	1.4349513085437482
670773.0	1.36323016516692
670774.0	1.498042826738198
670775.0	1.3558019547053608
670776.0	1.3841043555891595
670777.0	1.2029808522040808
670778.0	1.225276479189049
670779.0	1.2424863285116492
670780.0	1.3886221270232277
670781.0	1.4351841573588968
670782.0	1.420758599440001
670783.0	1.3638606349382674
670784.0	1.3917725042606706
670785.0	1.2448320438816016
670786.0	1.2224376079672963
670788.0	1.4801725224641813
670789.0	1.454088011694348
670790.0	1.4112917117573973
956506.0	1.4397755493330897
956507.0	1.427393878733999
956508.0	1.4204524528691527
956509.0	1.4083942598428643
956510.0	1.4613046918325856
956511.0	1.5039992525264114
956512.0	1.4468778267688116
956513.0	1.5078883626047717
956514.0	1.3821632850133139
956515.0	1.4007219862619098
956516.0	1.3539533119821792
956517.0	1.3296882319827783
956518.0	1.3433097937722407
956519.0	1.4956759898151826
956520.0	1.4106776163396877
956521.0	1.3950285839449799
956522.0	1.384968929685714
956523.0	1.3786788256742155
956524.0	1.370738871132036
956525.0	1.3959425473844715
956526.0	1.3838844519050522
956527.0	1.4190722742315718
956528.0	1.350152548178167
956529.0	1.3299964413557992
956530.0	1.3039626212558046
956531.0	1.276103101790321
956532.0	1.4046948066532778
956533.0	1.4270939408217753
956534.0	1.3605903938157367
956535.0	1.3539899380342784
956536.0	1.2448273640315461
956537.0	1.447317076658274
956538.0	1.3526444822322055
956539.0	1.3983879631442073
956540.0	1.4644209848096865
956541.0	1.383192473650425
956542.0	1.3932029386918041
956543.0	1.3455239088271154
956544.0	1.297714676894542
956545.0	1.3460732468313932
956546.0	1.4267889687422972
956547.0	1.425334439389496
956548.0	1.4471661024121234
956549.0	1.2727281948649825
956550.0	1.3487628859759828
956551.0	1.3404343272311001
956552.0	1.3136234372051658
956553.0	1.2851630961080596
956554.0	1.2346725225051152
956555.0	1.3659548484586412
956557.0	1.4165545491440936
956558.0	1.280271483027371
956559.0	1.2199107522467754
956560.0	1.2949855460496187
956562.0	1.2084728637226725
956563.0	1.3986753698572647
956564.0	1.22989820769961
956565.0	1.2356373945273909
956566.0	1.4832549347972261
956568.0	1.4234414003517772
956569.0	1.4012669224647352
956571.0	1.2333988194161594
956572.0	1.2401011752788784
956573.0	1.296033366014113
956574.0	1.2693476210027077
956575.0	1.2775910504696977
956576.0	1.0807945569551163
956577.0	1.0922058037502294
956578.0	1.085798050884479
956579.0	1.1960023523868517
956580.0	1.2871892214735403
956581.0	1.2784767232061476
956582.0	1.1486891363036567
956583.0	1.3354888541385876
956584.0	1.322772936320384
956586.0	1.323363248087211
956587.0	1.3938077492324037
956588.0	1.267443515104302
956589.0	1.2611626058776777
956590.0	1.1272777790720794
956591.0	1.1461629171305836
956592.0	1.1554903575109863
956593.0	1.3969947219405712
956594.0	1.291457762801686
956595.0	1.3707764226024644
956597.0	1.3164939286137047
956598.0	1.341977450787816
956599.0	1.3300583245615742
956600.0	1.282915214162164
956601.0	1.3879292212313576
956603.0	1.3345500464661018
956604.0	1.2621777199896709
956605.0	1.182175715192983
428672.0	1.4697369755233083
428673.0	1.40704320162847
428674.0	1.2772268500743325
428675.0	1.410200480441323
428676.0	1.4080508459115253
428677.0	1.484275678160551
428678.0	1.449117266295106
428679.0	1.3716636510620197
428680.0	1.4182717923167765
428681.0	1.3892424627117685
428682.0	1.4111693738610773
428683.0	1.3823950315111766
428684.0	1.3589986005541963
428686.0	1.3169193701514073
428687.0	1.4609721381008653
428688.0	1.42008427404955
428689.0	1.475506285977791
428690.0	1.376124993244628
428691.0	1.459710527834747
428692.0	1.404452260808033
428694.0	1.495309261662037
428695.0	1.3700565265857167
428696.0	1.4176253846654314
428697.0	1.4038717863511778
428698.0	1.397634966674191
428699.0	1.4097268374733998
428700.0	1.41603840400669
428701.0	1.4207142387441518
428702.0	1.4914645702570988
428703.0	1.472269078655708
428704.0	1.4153539991725013
428705.0	1.455125385762996
428706.0	1.379955768079985
428707.0	1.4576960799523184
428708.0	1.4131615379703673
428709.0	1.4253207256841725
428710.0	1.427600547765337
428711.0	1.4113884567059418
428712.0	1.508774321246809
428713.0	1.4326050070025764
428714.0	1.3978524419662564
428715.0	1.4647393134095053
428716.0	1.4132801098692538
428717.0	1.4116530566764403
428718.0	1.460562953643574
428719.0	1.3982960867759133
428720.0	1.4471648104912094
428721.0	1.4369954207926217
428722.0	1.411910011143613
428723.0	1.411590754838422
428724.0	1.3951707099000588
428725.0	1.3346492781063246
428726.0	1.3031952859969258
428727.0	1.3671691156268566
428728.0	1.3957372585005174
428729.0	1.3749608298399654
428730.0	1.3415795549624419
428731.0	1.292456921693047
428732.0	1.2646298303736287
428733.0	1.27272417304504
428734.0	1.2423366893903225
428735.0	1.2099644279502706
428736.0	1.1530230149590834
428737.0	1.293169045166694
428738.0	1.3787670395248688
428739.0	1.4138405209620113
428740.0	1.4523258448324246
428741.0	1.5109073885566986
428742.0	1.3525606223444069
428743.0	1.4374964856212855
428744.0	1.5050046080675565
428745.0	1.397938363249173
428746.0	1.4445755778231877
428747.0	1.427144379533672
428748.0	1.3763927659710444
428749.0	1.472321146991325
428750.0	1.4905985753864652
428751.0	1.662819574844375
428752.0	1.6031458503660065
428753.0	1.7080556780044716
428754.0	1.6723974669859267
428755.0	1.5304406209053831
428756.0	1.570481156636325
428757.0	1.5499971746922296
428758.0	1.5678670343903554
428759.0	1.550894375758999
428760.0	1.4711941492791991
428761.0	1.5674552455755741
428762.0	1.4684899393940398
428763.0	1.456893380014905
428764.0	1.3888959805299148
428765.0	1.4430185326719005
428766.0	1.3678427531681236
428767.0	1.384520145439312
428768.0	1.4518463661678263
428769.0	1.3351456105877186
428770.0	1.3800087436869897
428771.0	1.4264494099754241
428772.0	1.3383355903836733
141512.0	0.19057824930605746
141513.0	0.14605562049529194
141514.0	0.1347045801165223
141515.0	0.14286727435469695
141516.0	0.22050950114470436
141517.0	0.11329248921493154
141518.0	0.13262340669433895
141520.0	0.10536689235835507
141521.0	0.08781480524261066
141522.0	0.09380059924752342
141523.0	0.27452929397351533
141524.0	0.1274243718331301
141525.0	0.1351280132015981
141526.0	0.16900925907435319
141527.0	1.3929332846246818
141528.0	0.31172167535119744
141529.0	0.1730939773840671
141530.0	3.0711032630225357
141531.0	0.12421913418972802
141532.0	0.12947708195462115
141533.0	0.21091018803196807
141534.0	0.14630705110044015
141535.0	0.1308726417788555
141536.0	0.14859144783319425
141537.0	0.1640364384989917
141538.0	0.15743989523625126
141539.0	0.1638231606977886
141540.0	0.15607162501968636
141541.0	0.14287741844069826
141542.0	0.1283112815300614
141543.0	0.19210905066964093
141544.0	0.17598289144835685
141545.0	0.12856439283623938
141546.0	0.1328892704753207
141547.0	0.14691818724340094
141548.0	0.18758124715947144
141549.0	0.10304293091016065
141550.0	1.6905228652096183
141551.0	0.13999139327814428
141552.0	0.08282657012606896
141553.0	0.1345146867715948
141554.0	0.11363190325783513
141555.0	0.08869714480334419
141556.0	0.1428814765369867
141557.0	0.1828174006963394
141558.0	0.18450501630996957
141559.0	0.34042498672896926
141560.0	0.13697620946980077
141561.0	0.12918463223755078
141562.0	0.10555842275275241
141563.0	0.0669448065575969
141564.0	0.07626532293974042
141565.0	2.1929230031581537
141566.0	0.05971630983333076
141567.0	0.0587873274942057
141568.0	0.09388974161183597
141569.0	0.08246848772656111
141570.0	0.1066707697390262
141571.0	0.07809748045132957
141572.0	0.08277610310687815
141573.0	0.05511427023135675
141574.0	0.047702278376024046
141575.0	0.07199023047926208
141576.0	0.06329395112218224
141577.0	0.051455954977473885
141578.0	0.07478686200571875
141579.0	0.10124733110740236
141580.0	0.11503713383474187
141581.0	0.09690461996070532
141582.0	0.06934089304281625
141583.0	0.09136584916712394
141584.0	0.08907065141263887
141585.0	1.7547170796617342
141586.0	0.08445136585398748
141587.0	0.09536386933956499
141588.0	0.0947239369093438
141589.0	0.06478619572450436
141590.0	0.08018763767550137
141591.0	0.052342440651113015
141592.0	0.0794703279059568
141593.0	0.22292626961916878
141594.0	0.0948319404677223
141595.0	0.07433288400385259
141596.0	0.12861004717858626
141597.0	0.07642160455427073
141598.0	0.16027817474867262
141599.0	0.09190893463834672
141600.0	0.11801071950409305
141601.0	0.11040181432543164
141602.0	0.1213306459980149
141603.0	0.08654615417217118
141604.0	0.08650925946643032
141605.0	0.17693019851182012
141606.0	0.0841853209025196
141607.0	0.14881742912641902
141608.0	0.11525572175088115
141609.0	0.14716431846420386
141610.0	0.0822608165783102
141611.0	0.13006729899015715
141612.0	0.091791442545094
272314.0	1.5165117600585594
272315.0	1.4857282726959848
272316.0	1.4981557436538904
272317.0	1.5703777880572705
272318.0	1.5484795705921075
272319.0	1.5659759009458238
272320.0	1.5032204082583522
272321.0	1.5662428631548193
272322.0	1.578717226619224
272323.0	1.5706625029928845
272324.0	1.5924951059492507
272325.0	1.6106683661553456
272326.0	1.5586098521974339
293679.0	1.5461529717240257
293680.0	1.580316558971011
293681.0	1.5839813584651943
293682.0	1.6592428395060963
293683.0	1.532023945244897
293684.0	1.531030747882325
293685.0	1.5556712202792056
293686.0	1.5969436668096757
293687.0	1.586939602839893
293688.0	1.609957243444154
293689.0	1.5373484756137794
293690.0	1.5392177294137113
293691.0	1.551631712593066
293692.0	1.5622207206365584
293693.0	1.5986280638867023
293694.0	1.6364514759050044
293695.0	1.6348489974772278
293696.0	1.6128011853179176
293697.0	1.473098771360692
293698.0	1.5115419428724506
293700.0	1.5304317957125357
293701.0	1.5404772676388203
293702.0	1.5804987391331486
293703.0	1.544590876103061
293704.0	1.5636585082339947
293705.0	1.5733145501760275
293706.0	1.568239905789279
293707.0	1.574685446528463
293708.0	1.609406475337821
293709.0	1.6095025715579858
293710.0	1.6480577321571266
293711.0	1.6117471369401324
293712.0	1.527045541670716
293713.0	1.5022017145801347
293714.0	1.5120721379524484
293716.0	1.626848298273035
293717.0	1.5630745399069705
293718.0	1.390299481572618
293719.0	1.4216127552400624
293720.0	1.6104997662177898
293721.0	1.426301219718312
293722.0	1.4841474038608273
293723.0	1.4923152871190168
293724.0	1.4472619044954098
293725.0	1.4679810128024133
293726.0	1.4055902775044986
293727.0	1.391208651833506
293728.0	1.3962959499625658
293729.0	1.4171239147483243
293730.0	1.4329426573080881
293731.0	1.576872970986291
293732.0	1.4974251553237734
293733.0	1.5050137155538268
293734.0	1.4959997749414582
293735.0	1.4744215065312938
293736.0	1.4216287522965694
293737.0	1.4199486444441514
293738.0	1.5012809020095366
293739.0	1.4201886412430609
293740.0	1.4997098762844798
293741.0	1.4117866855736043
293742.0	1.522170135334174
293743.0	1.4339081342200368
293744.0	1.4429256314213108
293745.0	1.4099048883486458
293746.0	1.3998925873754464
293747.0	1.4175074058868171
293748.0	1.4410655565751838
293749.0	1.4347842638680575
293750.0	1.5028543885957906
293751.0	1.3600112719544128
293752.0	1.413580077155472
293753.0	1.5135984039585197
293754.0	1.4539360680756481
849149.0	1.515549351994096
849150.0	1.3485804571170104
849151.0	1.4374424950830784
849152.0	1.3538188628002519
849153.0	1.424091897869894
849154.0	1.4981802768559964
849155.0	1.4159099390137202
849156.0	1.4750978051508865
849157.0	1.4195561486487578
849158.0	1.4861253104546535
849159.0	1.5245434410443561
849160.0	1.4057200672263246
849161.0	1.4151853922195858
112528.0	1.4641313388462858
112529.0	1.5373718295309287
112530.0	1.4670273165071996
112531.0	1.5526542457715105
112532.0	1.5456091901320452
112533.0	1.5733289209701569
112534.0	1.6057594857276523
112535.0	1.6400538421916826
112536.0	1.5471642436299151
112537.0	1.5287284053385934
112538.0	1.5263719986018551
112539.0	1.4774806854592706
112540.0	1.4724295711390885
112541.0	1.5116135842850154
112542.0	1.5122075626587934
187014.0	1.4338465188767162
187015.0	1.4882715981693209
187016.0	1.4634160694442866
187017.0	1.4479508677222603
187018.0	1.3723840614777747
187019.0	1.317259268977519
187020.0	1.369954189539035
187021.0	1.339766096721527
187022.0	1.4277292306402698
187023.0	1.382889190649844
187024.0	1.4725686352578156
187025.0	1.4779703077097641
187026.0	1.4391003120412067
187027.0	1.4599878657424685
187028.0	1.4596091866293
187029.0	1.4067007610896827
187030.0	1.4125758987948691
187031.0	1.4044920461341066
187032.0	1.3524493968979852
187033.0	1.417696238088124
187034.0	1.4790359764223358
187035.0	1.4002508584043254
187036.0	1.5809621469910675
187037.0	1.5008738632635754
187038.0	1.4842735030690175
187039.0	1.3749770419763385
187040.0	1.4217873359523396
187041.0	1.522387083757411
187042.0	1.4434167738731165
187043.0	1.5010024011634648
187044.0	1.6060468504663719
187045.0	1.6066346834770573
187046.0	1.5470582080645334
187047.0	1.5027375310193953
187048.0	1.5327667725522194
187049.0	1.5476977350963506
187050.0	1.5270964505492595
187051.0	1.4240746229969026
187052.0	1.4955819079358335
187053.0	1.600164772942408
187054.0	1.563122402429263
187055.0	1.5150547853656513
187056.0	1.456277007758974
187057.0	1.2992554721978682
187058.0	1.2839590408337906
187059.0	1.367191489986368
187060.0	1.3109693675144718
187061.0	1.6561385094157957
187062.0	1.663667003266066
187063.0	1.630199414510226
187064.0	1.641870870470062
187065.0	1.539307747095833
187066.0	1.4481532099752734
187067.0	1.5256336623495002
187068.0	1.5012882627180548
187069.0	1.553833192282802
187070.0	1.5708593592174158
187071.0	1.5613990426137223
187072.0	1.5831264408058747
187073.0	1.555694216457205
187074.0	1.5674887559735178
187075.0	1.594951145444684
187076.0	1.6013293540994458
187077.0	1.4836652243541852
187078.0	1.5309774893859742
187079.0	1.4821043856455052
187080.0	1.5460784929858027
187081.0	1.4823536961660313
187082.0	1.5104952449284066
187083.0	1.5064780584052782
187084.0	1.462993762743589
187085.0	1.4361976927876592
187086.0	1.426051736564738
187087.0	1.4580817798263837
187089.0	1.394398179142152
187090.0	1.5782636072501817
187091.0	1.5315648077321506
187092.0	1.4738765984316222
187093.0	1.4875344376223605
187094.0	1.4089508025735198
187095.0	1.4961384705317018
187096.0	1.5200652855804535
187097.0	1.4557164880664761
187098.0	1.509609686286602
187099.0	1.3154804452732343
187100.0	1.4941023937803968
187101.0	1.5193944026175659
187102.0	1.4016780822743116
187103.0	1.4136875802181554
187104.0	1.6019617853493038
187105.0	1.5149162576583879
187106.0	1.5179934791688023
187107.0	1.3166172468239952
187108.0	1.5039067726028743
187109.0	1.5161286548354878
187110.0	1.4480462212205707
187111.0	1.5004109417460714
187113.0	1.4758712329891484
187114.0	1.5182892303433801
187115.0	1.4650579320540762
187116.0	1.4633015170616681
187117.0	1.440473913145936
187118.0	1.43107167492747
187119.0	1.4650956735332346
187120.0	1.5623603501195384
187121.0	1.4564025728642545
187122.0	1.5009120664574442
187123.0	1.4062950928885596
187124.0	1.5316403295967596
187125.0	1.43294918044497
187126.0	1.47756923596977
187127.0	1.484099965262543
187128.0	1.5507645424948993
187129.0	1.6060661586691476
187130.0	1.5540143134978635
187131.0	1.5385598478757492
187132.0	1.4374954743802106
187133.0	1.5498472091865758
187134.0	1.468159694448132
187135.0	1.4421946898442135
199721.0	1.5844961573894198
199722.0	1.589040255317393
199723.0	1.5682516264267963
199724.0	1.5510656445095594
199725.0	1.6328096447035922
199726.0	1.480360358289239
199727.0	1.4890306227222947
199728.0	1.639578716780052
199729.0	1.573258721878689
199730.0	1.5385658997949034
199731.0	1.5493907766267312
199732.0	1.4735673799670157
199733.0	1.456056248714487
199734.0	1.5672198702446856
199735.0	1.5556576590829283
199736.0	1.6067096269657624
199737.0	1.5764199933486827
199738.0	1.5668711538222775
199739.0	1.4474642977874634
199740.0	1.447741221226034
199741.0	1.4954087135307126
199742.0	1.4062747893065686
199743.0	1.4538019241370352
199744.0	1.4625156489820517
199745.0	1.4341633179834459
199746.0	1.514373272653161
199747.0	1.5096061987489358
199748.0	1.4834669176082467
199749.0	1.369092362153804
199750.0	1.369523270684764
199751.0	1.3974636404473504
199752.0	1.437180831378954
199753.0	1.4522349369512058
199754.0	1.447807490607662
199755.0	1.3264277682780339
199756.0	1.5364159928721643
199757.0	1.5262142613565046
199758.0	1.4670433863561383
199759.0	1.3359594420206675
199760.0	1.433027408778835
199761.0	1.4023536844414635
199762.0	1.403677339021651
199763.0	1.3212717623850259
199764.0	1.4224204757045542
199765.0	1.4229178850355058
199766.0	1.413522798266843
199767.0	1.3834955158377151
199768.0	1.3532075863959743
339387.0	1.5626935180696668
339388.0	1.507355112931673
339389.0	1.5428023852115695
339390.0	1.534611422880612
339391.0	1.4762459734585447
339392.0	1.4503742081652804
339393.0	1.4642985251550122
339394.0	1.5639286831817663
339395.0	1.5683922893659963
339396.0	1.5394044892332766
339397.0	1.4964384767907333
339398.0	1.461243699227178
339399.0	1.498137081928154
339400.0	1.4711307765402455
339401.0	1.4732646962085099
339402.0	1.5470981967918516
339403.0	1.52993569659637
339404.0	1.4858857433066892
573535.0	0.04192510941988289
573536.0	0.10993594910340443
573537.0	0.10865063930586412
573538.0	0.11900637649292067
573539.0	0.05217241346024457
573540.0	0.1337751553350565
573541.0	1.5659286306883882
573542.0	0.15866754016572474
573543.0	0.1380288269014433
573544.0	0.13424949780724948
573545.0	0.16052731779097346
573546.0	0.13587099253052437
573547.0	0.1152902919266192
